氏族名,氏族英語名,標語,典型的な元人間像,氏族の詳細概要,内なる獣の衝動,氏族の呪い,狂乱の性質,取得可能な訓え一覧,訓え名,訓えの概要説明,ドット数,パワー名,系統・種別,発動タイプ,使用能力値,発動コスト,抵抗/難易度,射程/距離,持続時間,パワー概要,効果とルールの詳細 (日本語),成熟ルール (上位ドット時の強化),Rules_Description (英語原文),Maturing_Rules (英語原文)
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,オブファスケイト (隠匿・隠密),周囲の知覚を幻惑して影に溶け込み、姿や音を完全に消し去り、自らの外見を別人に偽装する欺瞞と隠密の訓え。,1,死の静寂 (Silence of Death),1-dot Mental Obfuscate,アクション (Action),肉体: 敏捷力 (Dexterity),なし (None),なし (None),術者自身 (Self),1シーン (One scene),足音、衣服の擦れる音、銃撃音に至るまで全動作の音を消し去る。,自身のあらゆる動作から発せられる音を完全に消去する。足音、衣服の擦れ、呼吸音、さらには手にした銃の銃撃音すら完全な無音となる。,"•••: 部屋全体の音響を吸収し、完全な静寂を作り出す。
•••••: 音の一切が存在しない絶対的な真空の静寂域を展開する。","Completely silence your footsteps, breathing, rustling clothes, and gunshots fired from your hands.","•••: Muffles sounds in an entire room.
•••••: Absolute vacuum of sound."
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,オブファスケイト (隠匿・隠密),周囲の知覚を幻惑して影に溶け込み、姿や音を完全に消し去り、自らの外見を別人に偽装する欺瞞と隠密の訓え。,2,二重言語 (Double Talk),2-dot Social Obfuscate,アクション (Action),社会: 操作力 (Manipulation),なし (None),なし (None),近距離 (Near),1回の会話中 (One conversation),日常会話を交わしながら、特定人物にのみ秘密の暗号を伝える。,周囲には他愛のない世間話をしているように聞かせながら、指定した特定の聞き手に対してのみ、全く異なる秘密のメッセージを伝達する。,なし,"Converse normally while transmitting completely different, secret messages to designated listeners.",None
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,オブファスケイト (隠匿・隠密),周囲の知覚を幻惑して影に溶け込み、姿や音を完全に消し去り、自らの外見を別人に偽装する欺瞞と隠密の訓え。,2,虚飾の金 (Fool's Gold),2-dot Mental Obfuscate,アクション (Action),社会: 操作力 (Manipulation),1ヴィータイ (1 Vitae),なし (None),接触 (Touch),1シーン (One scene),紙切れを通行証や札束に見せかけるなど、小物の外見を偽装する。,手にした小物の外見を超自然的に偽装する（例：ただの紙屑を有効なセキュリティパスや札束のように見せかける）。,"•••: 偽装の効果が数日間にわたって持続する。
•••••: ガラクタを本物の金塊や高価な宝石のように偽装できる。",Supernaturally disguise an object (e.g. a scrap of paper appears as a valid security pass or cash).,"•••: Disguise lasts for days.
•••••: Object appears as valuable gold or jewels."
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,オブファスケイト (隠匿・隠密),周囲の知覚を幻惑して影に溶け込み、姿や音を完全に消し去り、自らの外見を別人に偽装する欺瞞と隠密の訓え。,2,幻覚の幻惑 (Mind Tricks),2-dot Mental Obfuscate,アクション (Action),精神: 機知 (Wits),意志力1点 (1 Willpower),対象の機知 (Target's Wits),視線が通る距離 (Line of sight),1シーン (One scene),幻聴や幻視を相手の頭脳に送り、注意を逸らしてパニックに陥れる。,特定の観察者の精神に直接感覚のイリュージョン（足音、物音、影の幻惑）を投影し、注意を逸らして警戒を解かせるか混乱させる。,なし,"Project sensory illusions that distract, misdirect, or panic an individual observer.",None
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,オブファスケイト (隠匿・隠密),周囲の知覚を幻惑して影に溶け込み、姿や音を完全に消し去り、自らの外見を別人に偽装する欺瞞と隠密の訓え。,3,悪夢の現実化 (Horrid Reality),3-dot Mental Obfuscate,アクション (Action),社会: 操作力 (Manipulation),2ヴィータイ (2 Vitae),対象の決意 (Target's Resolve),近距離 (Near),1シーン (One scene),炎上や怪物の襲撃などの圧倒的錯覚を与え、幻覚ダメージを負わせる。,対象に「炎に包まれて焼かれている」「怪物に引き裂かれている」という恐るべき幻覚を信じ込ませ、精神的なショックによって幻の傷とダメージを負わせる。,•••••: 幻覚が対象の肉体に本物の致死ダメージを与えるようになる。,"Make a target believe they are burning alive or being mauled by monsters, suffering phantom damage.",•••••: Illusion deals real lethal damage to the target.
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,オブファスケイト (隠匿・隠密),周囲の知覚を幻惑して影に溶け込み、姿や音を完全に消し去り、自らの外見を別人に偽装する欺瞞と隠密の訓え。,3,千の仮面 (Mask of a Thousand Faces),3-dot Mental Obfuscate,アクション (Action),社会: 操作力 (Manipulation),1ヴィータイ (1 Vitae),なし (None),術者自身 (Self),1シーン (One scene),顔、声、体格、服装の印象を変え、見知らぬ他人や特定人物に化ける。,自身の顔つき、声色、体格、服装の認識を他者の精神の中で改ざんし、目立たない見知らぬ通行人、あるいは特定の人物の外見へと偽装する。,•••••: 生体認証や網膜スキャナーなどの機械的セキュリティすらも欺く。,"Disguise your face, voice, build, and clothing to appear as an innocuous stranger or specific individual.",•••••: Disguise fools biometric and retinal scanners.
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,1,猛進撃 (Bull Rush),1-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),1ヴィータイ (1 Vitae),なし (None),術者自身 (Self),即時 (Instant),圧倒的な力で突進し、進路上の敵を吹き飛ばして床に叩きつける。,超自然的な推進力で前方へ猛突進し、接触した敵を後方へと吹き飛ばして床に叩きつける。,"•••: レンガやコンクリートの壁を突き破って突進できる。
•••••: 走行中の車両をも体当たりで横転・吹き飛ばす。","Charge forward with supernatural force, sending opponents flying backward and crashing to the floor.","•••: Smashes through brick walls.
•••••: Knocks down vehicles."
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,1,怪力の爪痕 (Imprint),1-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),なし (None),なし (None),術者自身 (Self),1シーン (One scene),指先を石や鋼鉄に食い込ませ、壁や天井を蜘蛛のように登攀する。,指先や足先を超人的な力で石材、レンガ、鋼鉄に食い込ませて足場を作り、垂直の壁面を蜘蛛のように登り降りする。,"•••: 天井に逆さにぶら下がりながら移動できるようになる。
•••••: コンクリートの塊を素手で引き剥がして投擲武器として使用できる。","Dig fingers and boots into stone, brick, or steel, climbing sheer walls like a spider.","•••: Climb upside down across ceilings.
•••••: Tear off chunks of concrete to throw."
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,1,飛翔の跳躍 (Soaring Leap),1-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),なし (None),なし (None),術者自身 (Self),即時 (Instant),脚力を爆発させ、数階建ての屋上や道路を軽々と跳躍する。,脚部の筋肉を超人的に強化し、助走なしでも数階建てのビル屋上や広い大通りを軽々と飛び越える跳躍力を発揮する。,"•••: 5階建て以上のビルを一度の跳躍で飛び越える。
•••••: 1回の跳躍で何キロメートルもの距離を踏破する。",Leap several stories into the air or leap across wide streets from rooftop to rooftop.,"•••: Leap over 5-story buildings.
•••••: Leap miles in single bounds."
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,2,骨砕き (Bone Breaker),2-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),1ヴィータイ (1 Vitae),対象の持久力 (Target's Stamina),接触 (Touch),即時 (Instant),組み付き時に超人的な力で骨や関節を容易にへし折る。,敵を組み伏せた際、怪力によって手足の骨や関節をへし折り、対象の手足を恒久的に破壊・無力化する。,"•••: 金属製の鎧や防具すらも容易に押し潰す。
•••••: 骨を粉々に粉砕して粉末状にする。","When grappling, snap bones and shatter joints, permanently crippling the limb.","•••: Crushes metal armor.
•••••: Liquefies bone into dust."
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,2,大地揺るがし (Earthshock),2-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),1ヴィータイ (1 Vitae),なし (None),近距離 (Near),即時 (Instant),地面に拳を叩きつけ、衝撃波で周囲の敵を転倒させる。,地面や床面に超怪力の拳を叩きつけ、周囲一帯に強烈な震動と衝撃波を走らせて、近距離にいるすべての敵を足元からすくい上げて転倒させる。,"•••: アスファルトの舗装道路を放射状に粉砕する。
•••••: 小型建築物やプレハブ小屋を衝撃波で倒壊させる。","Strike the ground with a punch, sending a shockwave that knocks everyone nearby off their feet.","•••: Shatters street pavement.
•••••: Collapses small buildings."
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,2,渾身の一撃 (Powerful Strike),2-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),1ヴィータイ (1 Vitae),なし (None),術者自身 (Self),即時 (Instant),次の一撃の威力を跳ね上げ、訓えドット数分の追加ダメージを与える。,次に行う素手（格闘）または近接武器による一撃に怪力を集中し、最終ダメージに直接［ポウテンスのドット数］を加える。,なし,Add Potence dots directly to the final damage of your next Melee or Brawl strike.,None
ノスフェラトゥ,Nosferatu,真実は、己を隠せぬ者を通してのみもたらされる。,天才ハッカー、路地裏の情報屋、調査報道記者、下水道技術者、執拗なデータ収集者,抱擁によって肉体を恐ろしい異形の怪物へと変貌させられたノスフェラトゥは、あらゆる虚飾を剥ぎ取られた宿命を背負っています。美しさと公の表舞台を奪われた彼らは、地下水道や暗闇、そして情報の流れへと目を向けました。美貌は衰えても情報は不滅の力です。彼らは都市の隅々に張り巡らせた情報ネットワークと驚異的な隠密能力で、長老たちですら無視できない権力を握っています。,秘密主義 / 情報への飢え (Information Hunger): 他者の秘密、弱み、隠された真実を暴き蓄積することを渇望します。未知の通路を探索し、機密を暴き、他者の弱みを握ることで獣を満たします。,外面化する獣 / 恐るべき容貌 (Hideous Visage): 肉体が怪物のように歪み、超自然的な隠蔽なしでは人間に偽装することが不可能です。素顔を見られた状態での人間との社会的テストの難易度が［世代修正値×2］上昇します。,隠秘愛好 / 逃走 (Cryptophilia): 隠れて溜め込もうとする強迫観念が理性を上回ります。最寄りの暗闇や地下道、閉鎖空間へと逃げ込み、後を追う者を攻撃し、自らの存在を徹底的に覆い隠そうとします。,動物使役（Animalism）、隠匿（Obfuscate）、怪力（Potence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,3,不可避の痛撃 (Strike True),3-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),2ヴィータイ (2 Vitae),なし (None),術者自身 (Self),即時 (Instant),受け流しや回避を許さない不可避の超高速・超重量攻撃を繰り出す。,回避不能な凄まじい速度と運動量をもって攻撃を繰り出し、防御側が受け流しや回避の判定を行うことを一切封じる。,•••••: 重装甲や戦車級の防具を一撃で粉々に貫通・粉砕する。,Swing with such terrifying speed and momentum that defenders cannot dodge or block the blow.,•••••: Blow destroys heavy armor instantly.
