氏族名,氏族英語名,標語,典型的な元人間像,氏族の詳細概要,内なる獣の衝動,氏族の呪い,狂乱の性質,取得可能な訓え一覧,訓え名,訓えの概要説明,ドット数,パワー名,系統・種別,発動タイプ,使用能力値,発動コスト,抵抗/難易度,射程/距離,持続時間,パワー概要,効果とルールの詳細 (日本語),成熟ルール (上位ドット時の強化),Rules_Description (英語原文),Maturing_Rules (英語原文)
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,1,飛翔の跳躍 (Soaring Leap),1-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),なし (None),なし (None),術者自身 (Self),即時 (Instant),脚力を爆発させ、数階建ての屋上や道路を軽々と跳躍する。,脚部の筋肉を超人的に強化し、助走なしでも数階建てのビル屋上や広い大通りを軽々と飛び越える跳躍力を発揮する。,"•••: 5階建て以上のビルを一度の跳躍で飛び越える。
•••••: 1回の跳躍で何キロメートルもの距離を踏破する。",Leap several stories into the air or leap across wide streets from rooftop to rooftop.,"•••: Leap over 5-story buildings.
•••••: Leap miles in single bounds."
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,2,骨砕き (Bone Breaker),2-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),1ヴィータイ (1 Vitae),対象の持久力 (Target's Stamina),接触 (Touch),即時 (Instant),組み付き時に超人的な力で骨や関節を容易にへし折る。,敵を組み伏せた際、怪力によって手足の骨や関節をへし折り、対象の手足を恒久的に破壊・無力化する。,"•••: 金属製の鎧や防具すらも容易に押し潰す。
•••••: 骨を粉々に粉砕して粉末状にする。","When grappling, snap bones and shatter joints, permanently crippling the limb.","•••: Crushes metal armor.
•••••: Liquefies bone into dust."
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,2,大地揺るがし (Earthshock),2-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),1ヴィータイ (1 Vitae),なし (None),近距離 (Near),即時 (Instant),地面に拳を叩きつけ、衝撃波で周囲の敵を転倒させる。,地面や床面に超怪力の拳を叩きつけ、周囲一帯に強烈な震動と衝撃波を走らせて、近距離にいるすべての敵を足元からすくい上げて転倒させる。,"•••: アスファルトの舗装道路を放射状に粉砕する。
•••••: 小型建築物やプレハブ小屋を衝撃波で倒壊させる。","Strike the ground with a punch, sending a shockwave that knocks everyone nearby off their feet.","•••: Shatters street pavement.
•••••: Collapses small buildings."
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,2,渾身の一撃 (Powerful Strike),2-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),1ヴィータイ (1 Vitae),なし (None),術者自身 (Self),即時 (Instant),次の一撃の威力を跳ね上げ、訓えドット数分の追加ダメージを与える。,次に行う素手（格闘）または近接武器による一撃に怪力を集中し、最終ダメージに直接［ポウテンスのドット数］を加える。,なし,Add Potence dots directly to the final damage of your next Melee or Brawl strike.,None
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,3,不可避の痛撃 (Strike True),3-dot Physical Potence,アクション (Action),肉体: 筋力 (Strength),2ヴィータイ (2 Vitae),なし (None),術者自身 (Self),即時 (Instant),受け流しや回避を許さない不可避の超高速・超重量攻撃を繰り出す。,回避不能な凄まじい速度と運動量をもって攻撃を繰り出し、防御側が受け流しや回避の判定を行うことを一切封じる。,•••••: 重装甲や戦車級の防具を一撃で粉々に貫通・粉砕する。,Swing with such terrifying speed and momentum that defenders cannot dodge or block the blow.,•••••: Blow destroys heavy armor instantly.
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,ポウテンス (怪力・剛力),物理法則を無視した超人的筋力を発揮し、あらゆる障害物を粉砕し、垂直の壁を登り、壊滅的な打撃を叩き込む剛力の訓え。,3,雄叫び (War Cry),3-dot Social Potence,アクション (Action),社会: カリスマ (Charisma),1ヴィータイ (1 Vitae),対象の平静 (Target's Composure),近距離 (Near),即時 (Instant),魂を震わせる咆哮で人間を逃走させ、吸血鬼を恐怖狂乱に追い込む。,内なる獣の怪力を込めた戦慄の雄叫びを放ち、人間を恐怖で逃走させ、吸血鬼に対して恐怖狂乱（Rötschreck）の抵抗テストを強制する。,•••••: 咆哮の衝撃波が大通りを挟んだ向かいの建物のガラスを一斉に粉砕する。,Unleash a terrifying battle roar that sends mortals fleeing and forces Kindred to test for terror frenzy.,•••••: Roar shatters glass across the street.
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,プレゼンス (威厳・魅了),自らのカリスマとオーラを増幅させ、周囲の者を畏怖させ、魅了し、心酔させて狂乱をも鎮める社交と感情操作の訓え。,1,畏怖のオーラ (Awe),1-dot Social Presence,アクション (Action),社会: カリスマ (Charisma),なし (None),対象の平静 (Target's Composure),近距離 (Near),1シーン (One scene),圧倒的なカリスマを放ち、周囲の者を魅了して反抗心を奪う。,強烈な超自然的オーラを放ち、周囲の視線と関心を一身に集める。目撃者は術者の魅力に心を奪われ、発言の一言一句に聞き惚れて敵対心を失う。,なし,"Radiate intense supernatural allure. Onlookers are captivated, hanging on your every word.",None
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,プレゼンス (威厳・魅了),自らのカリスマとオーラを増幅させ、周囲の者を畏怖させ、魅了し、心酔させて狂乱をも鎮める社交と感情操作の訓え。,1,威圧の眼差し (Dread Gaze),1-dot Social Presence,アクション (Action),社会: カリスマ (Charisma),なし (None),対象の平静 (Target's Composure),視線が通る距離 (Line of sight),1シーン (One scene),捕食者の威容を眼差しで示し、対象を恐怖に震え上がらせて逃走させる。,魂の奥底に潜む恐るべき怪物の本質を一瞥によって露わにし、指定した対象を盲目的な恐怖に陥れてその場から逃走させる。,"•••: 対象が恐怖のあまりその場に硬直・麻痺する。
•••••: 対象が恐怖で失神するか、心停止ショックを起こす。","Reveal the monstrous predator within your soul, sending a chosen target fleeing in blind terror.","•••: Target is paralyzed with dread.
•••••: Target faints or suffers heart attack."
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,プレゼンス (威厳・魅了),自らのカリスマとオーラを増幅させ、周囲の者を畏怖させ、魅了し、心酔させて狂乱をも鎮める社交と感情操作の訓え。,1,情動の増幅 (Impassion),1-dot Social Presence,アクション (Action),社会: カリスマ (Charisma),1ヴィータイ (1 Vitae),対象の平静 (Target's Composure),近距離 (Near),1シーン (One scene),対象の特定の感情（怒り、愛欲、悲哀、狂喜等）を強烈に煽り立てる。,対象の特定の感情（激怒、情欲、悲嘆、歓喜など）を増幅・刺激し、理性を失わせて衝動的な行動へと駆り立てる。,"•••: 単一の対象だけでなく、群衆全体に感情を波及させる。
•••••: 対象を狂信的な行動へと駆り立てる。","Amplify a specific emotion (rage, lust, grief, joy) in a target, driving them to erratic behavior.","•••: Affects crowds.
•••••: Drives target to fanatical action."
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,プレゼンス (威厳・魅了),自らのカリスマとオーラを増幅させ、周囲の者を畏怖させ、魅了し、心酔させて狂乱をも鎮める社交と感情操作の訓え。,2,魅惑の視線 (Captivating Gaze),2-dot Social Presence,アクション (Action),社会: カリスマ (Charisma),1ヴィータイ (1 Vitae),対象の決意 (Target's Resolve),アイコンタクト/目を合わせた状態 (Eye contact),集中維持中 (Sustained),強烈な見つめ合いで対象をその場に硬直させ、発言や行動を封じる。,対象と視線を交差させ、その場に釘付けにする。術者が視線を維持している限り、対象は一歩も動けず、声を発することもできない。,"•••: 簡単な手招きや身振りによって対象を誘導できる。
•••••: 対象を深い催眠トランス状態に沈め込む。","Lock eyes with a victim, freezing them in place. They cannot move or speak as long as you maintain eye contact.","•••: Target obeys simple hand gestures.
•••••: Target falls into deep trance."
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,プレゼンス (威厳・魅了),自らのカリスマとオーラを増幅させ、周囲の者を畏怖させ、魅了し、心酔させて狂乱をも鎮める社交と感情操作の訓え。,2,平穏の回復 (Compose Yourself),2-dot Social Presence,アクション (Action),社会: カリスマ (Charisma),意志力1点 (1 Willpower),なし (None),接触 (Touch),1シーン (One scene),触れた味方の恐怖や狂乱を瞬時に鎮め、冷静さを取り戻させる。,味方に手を触れることで、恐怖狂乱や激怒狂乱に陥っている対象を即座に正気に引き戻し、平穏と自制心を回復させる。,"•••: 人間に超自然的な勇気と平穏を植え付ける。
•••••: 失われた意志力（Willpower）を回復させる。","Touch an ally to immediately snap them out of terror or frenzy, restoring their calm and composure.","•••: Instills unnatural bravery in mortals.
•••••: Restores lost Willpower."
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,プレゼンス (威厳・魅了),自らのカリスマとオーラを増幅させ、周囲の者を畏怖させ、魅了し、心酔させて狂乱をも鎮める社交と感情操作の訓え。,2,残留する存在感 (Lingering Presence),2-dot Social Presence,アクション (Action),社会: 操作力 (Manipulation),1ヴィータイ (1 Vitae),なし (None),接触 (Touch),1夜 (One night),部屋や場所に畏怖や魅了のオーラを刻印し、退室後も影響を与える。,退室後も長時間にわたり、自らのカリスマや恐怖の残留オーラをその場所に残し、足を踏み入れた者に影響を与える。,なし,Leave an aura of awe or fear in a room that affects anyone who enters hours after you leave.,None
ブルハ,Brujah,革命には情熱と力が必要だ。,政治扇動家、過激派活動家、コミュニティリーダー、ストリートギャングのリーダー、反骨の政治家,ブルハは、いかなる権威もただ権威であるという理由だけで従う価値はないと信じ、他者が疑問を持たずに受け入れている既存の社会秩序こそが打ち倒すべき対象であると考えています。ブルハであるということは、圧政や不正がどこに現れようともそれに抗い立ち向かうことを意味し、彼らにとって圧政は人間社会のみならず吸血鬼社会の至る所に存在します。彼らのサイア（親）は、既存の枠組みに屈服することを拒む人間を注意深く選び出し、抱擁（吸血鬼化）します。反抗精神と情熱を秘めた闘士たちの一族です。,反逆的 (Anti-Authority): 内なる獣は権威への挑戦と縛られたルールの破壊を要求します。指導者に異を唱え、命令に背き、権力の象徴を打ち砕くことで獣の衝動を満たします。,煮え立つ情熱 (Boiling Passion): 血が激しい情熱で煮えたぎっています。感情が常に表面で激しく波立ち、狂乱に対する抵抗の難易度が［世代修正値］分上昇します。,反逆 (Rebellion): 狂乱時、その場にいる権威者や支配的な存在に対して反逆行動を起こします。命令を拒絶し、暴動や妨害を行い、それ以外のすべての行動に［世代修正値］分のダイスペナルティを受けます。,迅速（Celerity）、怪力（Potence）、威厳（Presence）の3つの訓えを標準で習得可能です。,プレゼンス (威厳・魅了),自らのカリスマとオーラを増幅させ、周囲の者を畏怖させ、魅了し、心酔させて狂乱をも鎮める社交と感情操作の訓え。,3,心酔 (Entrancement),3-dot Social Presence,アクション (Action),社会: カリスマ (Charisma),2ヴィータイ (2 Vitae),対象の決意 (Target's Resolve),視線が通る距離 (Line of sight),1夜 (One night),対象を熱狂的な崇拝者に仕立て上げ、喜んで命令を聞き入れさせる。,対象の心を深く魅了し、術者を最も敬愛する存在として信奉させる。対象は術者からのあらゆる願いや要求を喜んで実行する。,•••••: 効果が数週間から数ヶ月間にわたって持続する。,"Enthrall a subject so deeply that they regard you as their most beloved idol, obeying requests gladly.",•••••: Lasts for weeks or months.
